approx_kl,eval_crash_rate,eval_episodes,eval_landing_candidate_rate,eval_mean_both_legs_contact_fraction,eval_mean_discounted_task_return,eval_mean_discounted_train_return,eval_mean_discounted_variation,eval_mean_ever_both_legs_contact,eval_mean_final_abs_x,eval_mean_final_both_legs_contact,eval_mean_final_distance_to_pad,eval_mean_final_lander_awake,eval_mean_final_m_power,eval_mean_final_main_cmd,eval_mean_final_speed,eval_mean_final_theta_abs,eval_mean_final_theta_variation,eval_mean_final_y,eval_mean_last50_m_power,eval_mean_length,eval_mean_low_velocity_fraction,eval_mean_m_power,eval_mean_mean_distance_to_pad,eval_mean_min_abs_x,eval_mean_min_distance_to_pad,eval_mean_near_pad_fraction_0p1,eval_mean_near_pad_fraction_0p2,eval_mean_positive_main_fraction,eval_mean_speed,eval_mean_task_return,eval_mean_theta_abs,eval_mean_theta_variation_step,eval_mean_train_return,eval_mean_variation,eval_out_of_bounds_rate,eval_success_rate,global_step,mean_rollout_task_return,mean_rollout_train_return,mean_rollout_variation,rollout_success_rate,std_main,std_theta,update
0.0032646721228957176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32768,-95.9080738297939,-98.13748559449975,18.759226319031722,0.0,0.6,0.5,1
0.007249864749610424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65536,-86.51720994660899,-88.7481929974564,17.985767252920468,0.0,0.5642857142857143,0.46785714285714286,2
0.007671217899769545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98304,-84.27194986730765,-86.56328789547663,17.63907666624601,0.0,0.5285714285714286,0.4357142857142857,3
0.015666568651795387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131072,-74.04746789900392,-76.36909910467766,17.295419209610262,0.0,0.4928571428571428,0.4035714285714286,4
0.006972639821469784,0.85,20,0.0,0.0079370399979446,14.83114974606182,13.123702572653372,0.14934241177919014,0.6,0.5849569087848068,0.45,0.604878886928623,1.0,0.11309302654117345,-0.1711848583072424,0.302892523699314,0.08681520425709043,0.08083173355409,0.06375698922201992,0.472979684008984,213.4,0.00040986321332759246,0.5063872492701885,0.9588901072849396,0.008694090848439372,0.5741844129810298,0.009802854869354814,0.024617050433164766,0.9191552889759755,0.4847451836595994,-37.73006663005849,0.04116219877442438,0.002691922001377546,-41.99806663005849,0.6526338850896235,0.15,0.0,163840,-66.53333826400655,-68.94330163396988,16.65710047964117,0.0,0.45714285714285713,0.37142857142857144,5
0.005926995072513819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196608,-60.803906098872616,-63.337059945026425,16.530312324710213,0.0,0.4214285714285714,0.3392857142857143,6
0.018785385414958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229376,-55.035876223158965,-57.6930073706999,15.504992041557209,0.0,0.3857142857142857,0.30714285714285716,7
0.008428611792623997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262144,-39.33854164136835,-42.106945002712855,14.606869482741438,0.0,0.35,0.275,8
0.0163816399872303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294912,-30.242833275441118,-33.05934391373895,12.89211341252614,0.0,0.3142857142857143,0.24285714285714288,9
0.004991925787180662,0.6,20,0.05,0.13997608149057678,36.27471848588574,34.43647447653745,0.2779123979157335,0.75,0.47167285718023777,0.5,0.4785883488271689,0.85,0.08196234428323805,-0.06635579997673631,0.15236576545650973,0.045380576377381694,0.02369213512395448,-0.01541044217592571,0.2596402706214576,429.9,0.2422682977386006,0.40954186548718974,0.7236605799258239,0.008675832650624216,0.4396788796660279,0.05865526315789473,0.12093460069387443,0.7105764426031849,0.32484718452981853,57.05318757698901,0.049341626258646326,0.008934778638086834,48.45518757698877,6.527857284804658,0.0,0.15,327680,-10.97291193625178,-14.138339071930094,12.840482609067696,0.0,0.2785714285714285,0.2107142857142857,10
0.009588029235601425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360448,-0.786437395059549,-4.409125567102448,12.730219293853018,0.0,0.24285714285714283,0.17857142857142855,11
0.010454962961375713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393216,17.758386057158226,12.304987998906038,16.07356367210701,0.0,0.20714285714285713,0.1464285714285714,12
0.02591651864349842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425984,44.21525124673286,32.77459550902852,28.042648938409144,0.0,0.17142857142857143,0.11428571428571432,13
0.04545314982533455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458752,61.175518658765455,45.967713780717574,28.264110612753928,0.0,0.13571428571428568,0.08214285714285713,14
0.035041119903326035,0.3,20,0.35,0.3070508431074107,40.36776370310626,38.406442082816284,0.2279547697095862,0.85,0.35355880334973333,0.6,0.36147154077942656,0.95,0.1276312884874642,-0.03812740462017246,0.05484930298280953,0.03272196630384262,0.015323304537457746,-0.015869488842145073,0.17410945756494764,793.85,0.4497652477272965,0.3303190229479326,0.5264239600083268,0.007998414112444152,0.3187442591084995,0.25605,0.374,0.5784161473157494,0.1891569859567229,76.68756717975101,0.045541590134276326,0.007959635640398489,60.810567179751516,7.594042779857901,0.0,0.05,491520,49.66651768135847,36.28851768135925,16.83477208270688,0.0,0.09999999999999998,0.04999999999999999,15
